index,meta_idx,batch_idx,action,type,query,url,response_1,response_2,response_3,response_4,response_5,mode,agreement
20104,7312,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/110.mp4,yes,yes,yes,yes,yes,yes,1.0
20105,8302,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1100.mp4,no,no,no,no,no,no,1.0
20106,8303,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1101.mp4,yes,yes,yes,yes,yes,yes,1.0
20107,8304,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1102.mp4,yes,yes,yes,yes,yes,yes,1.0
20108,8305,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1103.mp4,no,no,no,no,no,no,1.0
20109,8306,171,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1104.mp4,no,no,no,no,no,no,1.0
20110,8325,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1123.mp4,yes,yes,yes,yes,yes,yes,1.0
20111,8326,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1124.mp4,no,no,no,no,no,no,1.0
20112,8327,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1125.mp4,no,no,no,no,no,no,1.0
20113,8328,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1126.mp4,no,no,no,no,no,no,1.0
20114,8329,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1127.mp4,no,no,no,no,no,no,1.0
20115,8330,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1128.mp4,no,no,no,no,no,no,1.0
20116,8331,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1129.mp4,no,no,no,no,no,no,1.0
20117,7315,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/113.mp4,no,no,no,no,no,no,1.0
20118,8332,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1130.mp4,yes,yes,yes,yes,yes,yes,1.0
20119,8333,174,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1131.mp4,no,no,no,no,no,no,1.0
20120,8334,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1132.mp4,yes,yes,yes,no,yes,yes,0.8
20121,8335,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1133.mp4,yes,yes,yes,yes,yes,yes,1.0
20122,8336,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1134.mp4,yes,yes,no,no,yes,yes,0.6
20123,8337,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1135.mp4,no,no,no,no,no,no,1.0
20124,8338,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1136.mp4,yes,yes,no,no,yes,yes,0.6
20125,8339,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1137.mp4,yes,yes,yes,no,yes,yes,0.8
20126,8340,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1138.mp4,no,no,no,no,no,no,1.0
20127,8341,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1139.mp4,yes,yes,yes,yes,yes,yes,1.0
20128,7316,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/114.mp4,no,no,no,no,no,no,1.0
20129,8342,175,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1140.mp4,yes,yes,yes,no,yes,yes,0.8
20130,60440,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2263.mp4,yes,yes,yes,yes,no,yes,0.8
20131,60441,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2267.mp4,yes,yes,yes,yes,no,yes,0.8
20132,60442,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2269.mp4,yes,yes,yes,yes,no,yes,0.8
20133,59330,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/227.mp4,yes,yes,yes,yes,no,yes,0.8
20134,60443,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2270.mp4,yes,yes,yes,yes,no,yes,0.8
20135,60444,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2271.mp4,yes,yes,yes,yes,no,yes,0.8
20136,60445,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2272.mp4,no,yes,yes,yes,no,yes,0.6
20137,60446,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2273.mp4,yes,yes,yes,yes,no,yes,0.8
20138,60447,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2274.mp4,yes,yes,yes,yes,no,yes,0.8
20139,60448,957,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2275.mp4,yes,yes,yes,yes,no,yes,0.8
20140,8281,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1079.mp4,no,yes,no,yes,yes,yes,0.6
20141,7310,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/108.mp4,yes,no,no,no,no,no,0.8
20142,8282,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1080.mp4,yes,no,no,no,no,no,0.8
20143,8283,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1081.mp4,no,yes,yes,yes,yes,yes,0.8
20144,8284,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1082.mp4,yes,yes,yes,no,no,yes,0.6
20145,8285,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1083.mp4,yes,no,yes,no,no,no,0.6
20146,8286,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1084.mp4,no,yes,yes,no,yes,yes,0.6
20147,8287,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1085.mp4,yes,no,yes,no,no,no,0.6
20148,8288,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1086.mp4,yes,no,yes,no,no,no,0.6
20149,8289,169,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1087.mp4,yes,no,yes,no,no,no,0.6
20150,59217,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/23.mp4,yes,no,yes,yes,yes,yes,0.8
20151,60457,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2300.mp4,no,no,no,no,no,no,1.0
20152,60458,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2303.mp4,yes,no,yes,yes,yes,yes,0.8
20153,60459,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2304.mp4,yes,no,yes,yes,yes,yes,0.8
20154,60460,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2305.mp4,yes,no,yes,yes,yes,yes,0.8
20155,60461,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2306.mp4,yes,no,yes,yes,yes,yes,0.8
20156,60462,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2307.mp4,yes,no,yes,yes,yes,yes,0.8
20157,60463,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2309.mp4,yes,yes,yes,yes,yes,yes,1.0
20158,59333,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/231.mp4,yes,no,yes,yes,yes,yes,0.8
20159,60464,959,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2314.mp4,yes,yes,yes,yes,yes,yes,1.0
20160,8290,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1088.mp4,no,no,no,no,no,no,1.0
20161,8291,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1089.mp4,yes,yes,yes,yes,yes,yes,1.0
20162,7311,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/109.mp4,no,no,no,no,no,no,1.0
20163,8292,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1090.mp4,no,no,no,no,no,no,1.0
20164,8293,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1091.mp4,yes,yes,yes,yes,no,yes,0.8
20165,8294,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1092.mp4,no,no,no,no,no,no,1.0
20166,8295,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1093.mp4,yes,yes,yes,yes,yes,yes,1.0
20167,8296,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1094.mp4,no,no,no,no,no,no,1.0
20168,8297,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1095.mp4,no,no,no,no,no,no,1.0
20169,8298,170,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1096.mp4,yes,yes,no,yes,no,yes,0.6
20170,60449,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2277.mp4,yes,yes,yes,yes,no,yes,0.8
20171,59331,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/228.mp4,yes,yes,yes,no,no,yes,0.6
20172,60450,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2285.mp4,yes,yes,yes,yes,no,yes,0.8
20173,59332,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/229.mp4,yes,yes,yes,yes,no,yes,0.8
20174,60451,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2291.mp4,yes,yes,yes,yes,no,yes,0.8
20175,60452,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2293.mp4,no,no,no,no,no,no,1.0
20176,60453,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2294.mp4,yes,yes,yes,yes,yes,yes,1.0
20177,60454,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2295.mp4,yes,yes,yes,yes,no,yes,0.8
20178,60455,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2297.mp4,yes,yes,yes,yes,yes,yes,1.0
20179,60456,958,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2299.mp4,yes,yes,yes,yes,yes,yes,1.0
20180,7309,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/107.mp4,no,no,no,no,no,no,1.0
20181,8272,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1070.mp4,no,no,no,no,no,no,1.0
20182,8273,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1071.mp4,no,no,no,no,no,no,1.0
20183,8274,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1072.mp4,no,no,no,no,no,no,1.0
20184,8275,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1073.mp4,yes,yes,yes,yes,yes,yes,1.0
20185,8276,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1074.mp4,yes,yes,yes,yes,yes,yes,1.0
20186,8277,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1075.mp4,yes,yes,yes,yes,yes,yes,1.0
20187,8278,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1076.mp4,no,no,no,no,no,no,1.0
20188,8279,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1077.mp4,yes,yes,yes,yes,yes,yes,1.0
20189,8280,168,carry,train,Does the object get carried?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1078.mp4,yes,yes,yes,yes,yes,yes,1.0
20190,60431,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2245.mp4,yes,no,yes,yes,yes,yes,0.8
20191,60432,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2247.mp4,unsure,no,yes,yes,yes,yes,0.6
20192,59329,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/225.mp4,yes,no,yes,yes,yes,yes,0.8
20193,60433,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2250.mp4,no,no,no,unsure,yes,no,0.6
20194,60434,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2253.mp4,yes,no,yes,yes,yes,yes,0.8
20195,60435,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2255.mp4,yes,no,yes,yes,yes,yes,0.8
20196,60436,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2256.mp4,yes,no,yes,yes,yes,yes,0.8
20197,60437,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2257.mp4,no,yes,no,no,no,no,0.8
20198,60438,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2259.mp4,yes,no,yes,yes,yes,yes,0.8
20199,60439,956,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2260.mp4,yes,yes,unsure,yes,yes,yes,0.8
20200,60394,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2173.mp4,no,yes,yes,no,yes,yes,0.6
20201,60395,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2174.mp4,yes,yes,yes,no,yes,yes,0.8
20202,60396,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2178.mp4,yes,yes,yes,no,yes,yes,0.8
20203,59327,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/218.mp4,yes,yes,yes,no,yes,yes,0.8
20204,60397,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2181.mp4,yes,yes,yes,no,yes,yes,0.8
20205,60398,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2182.mp4,yes,no,no,no,no,no,0.8
20206,60399,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2184.mp4,yes,yes,yes,no,yes,yes,0.8
20207,60400,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2186.mp4,yes,yes,yes,no,yes,yes,0.8
20208,60401,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2187.mp4,yes,yes,yes,no,yes,yes,0.8
20209,60402,952,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2188.mp4,yes,yes,yes,no,yes,yes,0.8
20210,60412,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2212.mp4,yes,no,yes,yes,yes,yes,0.8
20211,60413,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2215.mp4,yes,no,no,yes,yes,yes,0.6
20212,60414,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2216.mp4,yes,no,no,yes,yes,yes,0.6
20213,60415,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2219.mp4,yes,no,yes,yes,yes,yes,0.8
20214,60416,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2220.mp4,yes,no,yes,yes,yes,yes,0.8
20215,60417,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2223.mp4,yes,unsure,no,yes,yes,yes,0.6
20216,60418,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2224.mp4,no,unsure,no,no,no,no,0.8
20217,60419,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2225.mp4,yes,unsure,yes,yes,yes,yes,0.8
20218,60420,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2227.mp4,yes,unsure,yes,yes,yes,yes,0.8
20219,60421,954,bump,train,Does the object get bumped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/2229.mp4,yes,unsure,yes,yes,yes,yes,0.8
