index,indices,type,action,query,urls,responses
216,"[3203, 3204, 3205, 3206, 3207, 3208, 3209, 3210, 3211, 3212]",test,hit,Does the object get hit?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5878.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5882.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5888.mp4""]",0
217,"[6813, 6814, 6815, 6816, 6817, 6818, 6819, 6820, 6821, 6822]",test,slap,Does the object get slapped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5884.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5888.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5889.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5890.mp4""]",0
218,"[13070, 13071, 13072, 13073, 13074, 13075, 13076, 13077, 13078, 13079]",test,carry,Does the object get carried?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5877.mp4""]",0
219,"[19605, 19606, 19607, 19608, 19609, 19610, 19611, 19612, 19613, 19614]",test,turn,Is the object turning?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5877.mp4""]",0
220,"[25107, 25108, 25109, 25110, 25111, 25112, 25113, 25114, 25115, 25116]",test,roll,Does the object roll?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4""]",0
221,"[31548, 31549, 31550, 31551, 31552, 31553, 31554, 31555, 31556, 31557]",test,spin,Does the object spin?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5877.mp4""]",0
222,"[37051, 37052, 37053, 37054, 37055, 37056, 37057, 37058, 37059, 37060]",test,bounce,Does the object bounce?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4""]",0
223,"[42448, 42449, 42450, 42451, 42452, 42453, 42454, 42455, 42456, 42457]",test,fall,Does the object fall?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4""]",0
224,"[47848, 47849, 47850, 47851, 47852, 47853, 47854, 47855, 47856, 47857]",test,drop,Does the object get dropped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4""]",0
225,"[53244, 53245, 53246, 53247, 53248, 53249, 53250, 53251, 53252, 53253]",test,fall off,Does the object fall off something?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4""]",0
226,"[58636, 58637, 58638, 58639, 58640, 58641, 58642, 58643, 58644, 58645]",test,fall over,Does the object fall over?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4""]",0
227,"[62413, 62414, 62415, 62416, 62417, 62418, 62419, 62420, 62421, 62422]",test,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5885.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5888.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5889.mp4""]",0
228,"[67653, 67654, 67655, 67656, 67657, 67658, 67659, 67660, 67661, 67662]",test,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5878.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4""]",0
229,"[69399, 69400, 69401, 69402, 69403, 69404, 69405, 69406, 69407, 69408]",test,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5878.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5884.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5890.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5900.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5910.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5915.mp4""]",0
230,"[70846, 70847, 70848, 70849, 70850, 70851, 70852, 70853, 70854, 70855]",test,put down,Does the object get put down?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5889.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5890.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5892.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5910.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5915.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5917.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5921.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5932.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5935.mp4""]",0
231,"[74192, 74193, 74194, 74195, 74196, 74197, 74198, 74199, 74200, 74201]",test,push,Does the object get pushed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5881.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5882.mp4""]",0
232,"[80458, 80459, 80460, 80461, 80462, 80463, 80464, 80465, 80466, 80467]",test,flip,Is the object flipping?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5877.mp4""]",0
233,"[86993, 86994, 86995, 86996, 86997, 86998, 86999, 87000, 87001, 87002]",test,start,Does the object start moving?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5877.mp4""]",0
234,"[93528, 93529, 93530, 93531, 93532, 93533, 93534, 93535, 93536, 93537]",test,stop,Does the object stop moving?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5876.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5877.mp4""]",0
235,"[95546, 95547, 95548, 95549, 95550, 95551, 95552, 95553, 95554, 95555]",test,toss,Does the object get tossed?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5884.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5895.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5906.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5910.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5912.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5917.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5929.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5931.mp4""]",0
236,"[96992, 96993, 96994, 96995, 96996, 96997, 96998, 96999, 97000, 97001]",test,throw,Does the object get thrown?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5885.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5889.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5890.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5905.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5906.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5910.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5913.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5917.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5932.mp4""]",0
237,"[101959, 101960, 101961, 101962, 101963, 101964, 101965, 101966, 101967, 101968]",test,topple,Does the object topple?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5868.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5869.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5870.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5871.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5872.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5873.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5874.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5875.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5879.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5880.mp4""]",0
